SR NO,INSTITUTE NAME,BRANCH,CATEGORY,BOARD,TYPE,OPENING,CLOSING
522,"GOVERNMENT ENGINEERING COLLEGE, MODASA",COMPUTER ENGINEERING,GEN,Gujarat Board,GOV/GIA,100408.00,101569.00
523,"GOVERNMENT ENGINEERING COLLEGE, MODASA",COMPUTER ENGINEERING,SEBC,Gujarat Board,GOV/GIA,101601.00,102440.00
524,"GOVERNMENT ENGINEERING COLLEGE, MODASA",COMPUTER ENGINEERING,EWS,Gujarat Board,GOV/GIA,101844.00,102559.00
525,"GOVERNMENT ENGINEERING COLLEGE, MODASA",COMPUTER ENGINEERING,SC,Gujarat Board,GOV/GIA,103095.00,103557.00
526,"GOVERNMENT ENGINEERING COLLEGE, MODASA",COMPUTER ENGINEERING,ST,Gujarat Board,GOV/GIA,111013.00,111013.00
527,"GOVERNMENT ENGINEERING COLLEGE, MODASA",COMPUTER ENGINEERING,GEN,ALL INDIA,GOV/GIA,200033.00,200033.00
528,"GOVERNMENT ENGINEERING COLLEGE, MODASA",COMPUTER ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,100603.00,100603.00
529,"GOVERNMENT ENGINEERING COLLEGE, MODASA",ELECTRICAL ENGINEERING,GEN,Gujarat Board,GOV/GIA,103052.00,111381.00
530,"GOVERNMENT ENGINEERING COLLEGE, MODASA",ELECTRICAL ENGINEERING,GEN,ALL INDIA,GOV/GIA,200069.00,200069.00
531,"GOVERNMENT ENGINEERING COLLEGE, MODASA",ELECTRONICS & COMMUNICATION ENGINEERING,GEN,Gujarat Board,GOV/GIA,104056.00,105359.00
532,"GOVERNMENT ENGINEERING COLLEGE, MODASA",INFORMATION TECHNOLOGY,GEN,Gujarat Board,GOV/GIA,100725.00,101547.00
533,"GOVERNMENT ENGINEERING COLLEGE, MODASA",INFORMATION TECHNOLOGY,SEBC,Gujarat Board,GOV/GIA,101614.00,102529.00
534,"GOVERNMENT ENGINEERING COLLEGE, MODASA",INFORMATION TECHNOLOGY,EWS,Gujarat Board,GOV/GIA,101989.00,102373.00
535,"GOVERNMENT ENGINEERING COLLEGE, MODASA",INFORMATION TECHNOLOGY,SC,Gujarat Board,GOV/GIA,102258.00,103980.00
536,"GOVERNMENT ENGINEERING COLLEGE, MODASA",INFORMATION TECHNOLOGY,ST,Gujarat Board,GOV/GIA,109539.00,111109.00
537,"GOVERNMENT ENGINEERING COLLEGE, MODASA",INFORMATION TECHNOLOGY,GEN,ALL INDIA,GOV/GIA,200042.00,200042.00
538,"GOVERNMENT ENGINEERING COLLEGE, MODASA",INFORMATION TECHNOLOGY - TFWS,TFW,Gujarat Board,GOV/GIA,100431.00,100431.00
539,"GOVERNMENT ENGINEERING COLLEGE, MODASA",MECHANICAL ENGINEERING,GEN,Gujarat Board,GOV/GIA,102696.00,111259.00
540,"GOVERNMENT ENGINEERING COLLEGE, PALANPUR",CIVIL ENGINEERING,GEN,Gujarat Board,GOV/GIA,104195.00,111036.00
541,"GOVERNMENT ENGINEERING COLLEGE, PALANPUR",COMPUTER ENGINEERING,GEN,Gujarat Board,GOV/GIA,100849.00,102082.00
542,"GOVERNMENT ENGINEERING COLLEGE, PALANPUR",COMPUTER ENGINEERING,SEBC,Gujarat Board,GOV/GIA,102237.00,102881.00
543,"GOVERNMENT ENGINEERING COLLEGE, PALANPUR",COMPUTER ENGINEERING,EWS,Gujarat Board,GOV/GIA,102528.00,102867.00
544,"GOVERNMENT ENGINEERING COLLEGE, PALANPUR",COMPUTER ENGINEERING,SC,Gujarat Board,GOV/GIA,104254.00,108153.00
545,"GOVERNMENT ENGINEERING COLLEGE, PALANPUR",COMPUTER ENGINEERING,ST,Gujarat Board,GOV/GIA,109882.00,109882.00
546,"GOVERNMENT ENGINEERING COLLEGE, PALANPUR",COMPUTER ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,101143.00,101143.00
547,"GOVERNMENT ENGINEERING COLLEGE, PALANPUR",ELECTRICAL ENGINEERING,GEN,Gujarat Board,GOV/GIA,102338.00,111102.00
548,"GOVERNMENT ENGINEERING COLLEGE, PALANPUR",MECHANICAL ENGINEERING,GEN,Gujarat Board,GOV/GIA,102315.00,111433.00
549,"GOVERNMENT ENGINEERING COLLEGE, PATAN",CIVIL ENGINEERING,GEN,Gujarat Board,GOV/GIA,102842.00,111333.00
550,"GOVERNMENT ENGINEERING COLLEGE, PATAN",COMPUTER SCIENCE & ENGINEERING,GEN,Gujarat Board,GOV/GIA,100688.00,101950.00
551,"GOVERNMENT ENGINEERING COLLEGE, PATAN",COMPUTER SCIENCE & ENGINEERING,SEBC,Gujarat Board,GOV/GIA,101975.00,102762.00
552,"GOVERNMENT ENGINEERING COLLEGE, PATAN",COMPUTER SCIENCE & ENGINEERING,EWS,Gujarat Board,GOV/GIA,102148.00,103453.00
553,"GOVERNMENT ENGINEERING COLLEGE, PATAN",COMPUTER SCIENCE & ENGINEERING,GEN,ALL INDIA,GOV/GIA,200027.00,200027.00
554,"GOVERNMENT ENGINEERING COLLEGE, PATAN",ELECTRICAL ENGINEERING,GEN,Gujarat Board,GOV/GIA,104300.00,110987.00
555,"GOVERNMENT ENGINEERING COLLEGE, PATAN",ELECTRICAL ENGINEERING,GEN,ALL INDIA,GOV/GIA,200092.00,200127.00
556,"GOVERNMENT ENGINEERING COLLEGE, PATAN",ELECTRICAL ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,104361.00,104361.00
557,"GOVERNMENT ENGINEERING COLLEGE, PATAN",MECHANICAL ENGINEERING,GEN,Gujarat Board,GOV/GIA,101432.00,111422.00
558,"GOVERNMENT ENGINEERING COLLEGE, PATAN",MECHANICAL ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,103370.00,103370.00
559,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GEN,Gujarat Board,GOV/GIA,100836.00,101244.00
560,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,EWS,Gujarat Board,GOV/GIA,101388.00,101475.00
561,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SEBC,Gujarat Board,GOV/GIA,101514.00,101903.00
562,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SC,Gujarat Board,GOV/GIA,102322.00,102322.00
563,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE -TFWS,TFW,Gujarat Board,GOV/GIA,100198.00,100198.00
564,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",CIVIL ENGINEERING,GEN,Gujarat Board,GOV/GIA,100989.00,106166.00
565,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",CIVIL ENGINEERING,SEBC,Gujarat Board,GOV/GIA,106251.00,109156.00
566,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",CIVIL ENGINEERING,SC,Gujarat Board,GOV/GIA,106543.00,111314.00
567,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",CIVIL ENGINEERING,EWS,Gujarat Board,GOV/GIA,106823.00,110143.00
568,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",CIVIL ENGINEERING,GEN,ALL INDIA,GOV/GIA,200020.00,200020.00
569,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING,GEN,Gujarat Board,GOV/GIA,100343.00,100653.00
570,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING,SEBC,Gujarat Board,GOV/GIA,100665.00,100945.00
571,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING,EWS,Gujarat Board,GOV/GIA,100692.00,100779.00
572,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING,SC,Gujarat Board,GOV/GIA,102251.00,102403.00
573,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING,ST,Gujarat Board,GOV/GIA,107458.00,111264.00
574,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING,GEN PH,Gujarat Board,GOV/GIA,108952.00,108952.00
575,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING,EWS,ALL INDIA,GOV/GIA,200131.00,200131.00
576,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,100337.00,100337.00
577,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ELECTRICAL ENGINEERING,GEN,Gujarat Board,GOV/GIA,101392.00,102301.00
578,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ELECTRICAL ENGINEERING,SEBC,Gujarat Board,GOV/GIA,102555.00,103472.00
579,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ELECTRICAL ENGINEERING,EWS,Gujarat Board,GOV/GIA,102751.00,103047.00
580,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ELECTRICAL ENGINEERING,SC,Gujarat Board,GOV/GIA,105270.00,105872.00
581,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ELECTRICAL ENGINEERING,ST,Gujarat Board,GOV/GIA,109371.00,109371.00
582,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ELECTRICAL ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,101527.00,101527.00
583,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ELECTRONICS & COMMUNICATION ENGINEERING,GEN,Gujarat Board,GOV/GIA,103057.00,110843.00
584,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ELECTRONICS & COMMUNICATION ENGINEERING,GEN,ALL INDIA,GOV/GIA,200140.00,200182.00
585,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ELECTRONICS & COMMUNICATION ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,101277.00,101277.00
586,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",INSTRUMENTATION & CONTROL ENGINEERING,GEN,Gujarat Board,GOV/GIA,102138.00,109377.00
587,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",MECHANICAL ENGINEERING,GEN,Gujarat Board,GOV/GIA,100629.00,104824.00
588,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",MECHANICAL ENGINEERING,SC,Gujarat Board,GOV/GIA,104832.00,105947.00
589,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",MECHANICAL ENGINEERING,SEBC,Gujarat Board,GOV/GIA,105001.00,106890.00
590,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",MECHANICAL ENGINEERING,EWS,Gujarat Board,GOV/GIA,105333.00,110767.00
591,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ROBOTICS AND AUTOMATION,GEN,Gujarat Board,GOV/GIA,101596.00,111297.00
592,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ROBOTICS AND AUTOMATION,GEN,ALL INDIA,GOV/GIA,200049.00,200190.00
593,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",BIOMEDICAL ENGINEERING,GEN,Gujarat Board,GOV/GIA,101671.00,110513.00
594,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",BIOMEDICAL ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,102624.00,102624.00
595,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",CIVIL ENGINEERING,GEN,Gujarat Board,GOV/GIA,101215.00,102378.00
596,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",CIVIL ENGINEERING,SEBC,Gujarat Board,GOV/GIA,102385.00,103478.00
597,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",CIVIL ENGINEERING,SC,Gujarat Board,GOV/GIA,102775.00,105580.00
598,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",CIVIL ENGINEERING,ST,Gujarat Board,GOV/GIA,102822.00,108194.00
599,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",CIVIL ENGINEERING,EWS,Gujarat Board,GOV/GIA,102927.00,105057.00
600,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",CIVIL ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,101234.00,101234.00
601,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",COMPUTER ENGINEERING,GEN,Gujarat Board,GOV/GIA,100137.00,100244.00
602,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",COMPUTER ENGINEERING,EWS,Gujarat Board,GOV/GIA,100247.00,100262.00
603,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",COMPUTER ENGINEERING,SEBC,Gujarat Board,GOV/GIA,100271.00,100439.00
604,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",COMPUTER ENGINEERING,SC,Gujarat Board,GOV/GIA,100749.00,100920.00
605,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",COMPUTER ENGINEERING,GEN PH,Gujarat Board,GOV/GIA,101555.00,101555.00
606,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",COMPUTER ENGINEERING,ST,Gujarat Board,GOV/GIA,104697.00,107003.00
607,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",COMPUTER ENGINEERING,GEN,ALL INDIA,GOV/GIA,200023.00,200023.00
608,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",ELECTRICAL ENGINEERING,GEN,Gujarat Board,GOV/GIA,101038.00,101840.00
609,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",ELECTRICAL ENGINEERING,SEBC,Gujarat Board,GOV/GIA,101988.00,102933.00
610,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",ELECTRICAL ENGINEERING,EWS,Gujarat Board,GOV/GIA,102156.00,102184.00
611,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",ELECTRICAL ENGINEERING,SC,Gujarat Board,GOV/GIA,102357.00,102785.00
612,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",ELECTRICAL ENGINEERING,ST,Gujarat Board,GOV/GIA,104599.00,105670.00
613,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",ELECTRICAL ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,101500.00,101500.00
614,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",ELECTRONICS & COMMUNICATION ENGINEERING,GEN,Gujarat Board,GOV/GIA,100882.00,111397.00
615,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",ELECTRONICS & COMMUNICATION ENGINEERING,GEN,ALL INDIA,GOV/GIA,200018.00,200142.00
616,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",ELECTRONICS & COMMUNICATION ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,101930.00,101930.00
617,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",INFORMATION TECHNOLOGY,GEN,Gujarat Board,GOV/GIA,100149.00,100318.00
618,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",INFORMATION TECHNOLOGY,EWS,Gujarat Board,GOV/GIA,100360.00,100381.00
619,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",INFORMATION TECHNOLOGY,SEBC,Gujarat Board,GOV/GIA,100450.00,100568.00
620,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",INFORMATION TECHNOLOGY,SC,Gujarat Board,GOV/GIA,100691.00,100851.00
621,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",INFORMATION TECHNOLOGY,ST,Gujarat Board,GOV/GIA,107494.00,108198.00
622,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",INFORMATION TECHNOLOGY,GEN PH,Gujarat Board,GOV/GIA,111363.00,111363.00
623,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",INFORMATION TECHNOLOGY - TFWS,TFW,Gujarat Board,GOV/GIA,100213.00,100213.00
624,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",INSTRUMENTATION & CONTROL ENGINEERING,GEN,Gujarat Board,GOV/GIA,103921.00,111370.00
625,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",INSTRUMENTATION & CONTROL ENGINEERING,GEN,ALL INDIA,GOV/GIA,200107.00,200148.00
626,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",MECHANICAL ENGINEERING,GEN,Gujarat Board,GOV/GIA,101236.00,102386.00
627,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",MECHANICAL ENGINEERING,SEBC,Gujarat Board,GOV/GIA,102413.00,103600.00
628,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",MECHANICAL ENGINEERING,EWS,Gujarat Board,GOV/GIA,102547.00,103688.00
629,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",MECHANICAL ENGINEERING,SC,Gujarat Board,GOV/GIA,102985.00,103203.00
630,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",MECHANICAL ENGINEERING,ST,Gujarat Board,GOV/GIA,104799.00,104799.00
631,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",METALLURGY,GEN,Gujarat Board,GOV/GIA,104583.00,104583.00
632,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",METALLURGY,GEN,ALL INDIA,GOV/GIA,200025.00,200186.00
633,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",ROBOTICS AND AUTOMATION,GEN,Gujarat Board,GOV/GIA,101654.00,103909.00
634,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",ROBOTICS AND AUTOMATION,EWS,Gujarat Board,GOV/GIA,103957.00,104447.00
635,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",ROBOTICS AND AUTOMATION,SEBC,Gujarat Board,GOV/GIA,104430.00,106336.00
636,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",ROBOTICS AND AUTOMATION,SC,Gujarat Board,GOV/GIA,105462.00,105806.00
637,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",CHEMICAL ENGINEERING,GEN,Gujarat Board,GOV/GIA,101160.00,103336.00
638,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",CHEMICAL ENGINEERING,SEBC,Gujarat Board,GOV/GIA,103736.00,107631.00
639,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",CHEMICAL ENGINEERING,EWS,Gujarat Board,GOV/GIA,104146.00,106060.00
640,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",CHEMICAL ENGINEERING,ST,Gujarat Board,GOV/GIA,104673.00,109125.00
641,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",CHEMICAL ENGINEERING,SC,Gujarat Board,GOV/GIA,106069.00,111057.00
642,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",CHEMICAL ENGINEERING,GEN,ALL INDIA,GOV/GIA,200010.00,200010.00
643,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",CIVIL ENGINEERING,GEN,Gujarat Board,GOV/GIA,102213.00,111465.00
644,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",CIVIL ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,106229.00,106229.00
645,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",ELECTRICAL ENGINEERING,GEN,Gujarat Board,GOV/GIA,102448.00,103592.00
646,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",ELECTRICAL ENGINEERING,SEBC,Gujarat Board,GOV/GIA,103619.00,104377.00
647,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",ELECTRICAL ENGINEERING,ST,Gujarat Board,GOV/GIA,103674.00,105157.00
648,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",ELECTRICAL ENGINEERING,SC,Gujarat Board,GOV/GIA,105702.00,105702.00
649,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",ELECTRICAL ENGINEERING,EWS,Gujarat Board,GOV/GIA,109713.00,109713.00
650,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",MECHANICAL ENGINEERING,GEN,Gujarat Board,GOV/GIA,102330.00,111359.00
651,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",MECHANICAL ENGINEERING,GEN,ALL INDIA,GOV/GIA,200071.00,200132.00
652,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",MECHANICAL ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,101927.00,101927.00
653,"GROW MORE FACULTY OF ENGINEERING, BERNA, HIMMATNAGAR",CIVIL ENGINEERING,GEN,Gujarat Board,SFI,104624.00,108876.00
654,"GROW MORE FACULTY OF ENGINEERING, BERNA, HIMMATNAGAR",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,107694.00,111294.00
655,"GROW MORE FACULTY OF ENGINEERING, BERNA, HIMMATNAGAR",ELECTRICAL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,108944.00,108944.00
656,"GROW MORE FACULTY OF ENGINEERING, BERNA, HIMMATNAGAR",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,109469.00,109685.00
657,"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP), MEVAD, MEHSANA",CIVIL ENGINEERING,GEN,Gujarat Board,SFI,107037.00,111209.00
658,"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP), MEVAD, MEHSANA",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,102311.00,104401.00
659,"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP), MEVAD, MEHSANA",COMPUTER ENGINEERING,SEBC,Gujarat Board,SFI,105660.00,107321.00
660,"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP), MEVAD, MEHSANA",COMPUTER ENGINEERING,EWS,Gujarat Board,SFI,107876.00,107876.00
661,"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP), MEVAD, MEHSANA",COMPUTER ENGINEERING - TFWS,TFW,Gujarat Board,SFI,101607.00,101607.00
662,"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP), MEVAD, MEHSANA",COMPUTER ENGINEERING-GUJARATI,GEN,Gujarat Board,SFI,107720.00,108213.00
663,"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP), MEVAD, MEHSANA",ELECTRICAL ENGINEERING-GUJARATI,GEN,Gujarat Board,SFI,106419.00,106419.00
664,"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP), MEVAD, MEHSANA",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,106849.00,107198.00
665,"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP), MEVAD, MEHSANA",MECHANICAL ENGINEERING-GUJARATI,GEN,Gujarat Board,SFI,108557.00,108557.00
666,"GUJARAT TECHNOLOGICAL UNIVERSITY SCHOOL OF ENGINEERING AND TECHNOLOGY, CHANDKHEDA, AHMEDABAD",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,100236.00,100505.00
667,"GUJARAT TECHNOLOGICAL UNIVERSITY SCHOOL OF ENGINEERING AND TECHNOLOGY, CHANDKHEDA, AHMEDABAD",COMPUTER ENGINEERING,EWS,Gujarat Board,SFI,100735.00,100735.00
668,"GUJARAT TECHNOLOGICAL UNIVERSITY SCHOOL OF ENGINEERING AND TECHNOLOGY, CHANDKHEDA, AHMEDABAD",COMPUTER ENGINEERING,SEBC,Gujarat Board,SFI,101012.00,101518.00
669,"GUJARAT TECHNOLOGICAL UNIVERSITY SCHOOL OF ENGINEERING AND TECHNOLOGY, CHANDKHEDA, AHMEDABAD",COMPUTER ENGINEERING,SC,Gujarat Board,SFI,102455.00,102455.00
670,"GUJARAT TECHNOLOGICAL UNIVERSITY SCHOOL OF ENGINEERING AND TECHNOLOGY, CHANDKHEDA, AHMEDABAD",COMPUTER ENGINEERING,ST,Gujarat Board,SFI,106926.00,109460.00
671,"GUJARAT TECHNOLOGICAL UNIVERSITY SCHOOL OF ENGINEERING AND TECHNOLOGY, CHANDKHEDA, AHMEDABAD",COMPUTER ENGINEERING - TFWS,TFW,Gujarat Board,SFI,100251.00,100251.00
672,GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,CHEMICAL ENGINEERING,GEN,Gujarat Board,SFI,105732.00,107397.00
673,GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,CHEMICAL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,103174.00,103174.00
674,GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,101283.00,111191.00
675,GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,COMPUTER SCIENCE & ENGINEERING,GEN,Gujarat Board,SFI,107674.00,107674.00
676,GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,COMPUTER SCIENCE & ENGINEERING - TFWS,TFW,Gujarat Board,SFI,101003.00,101003.00
677,GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,ELECTRICAL ENGINEERING,GEN,Gujarat Board,SFI,107980.00,108891.00
678,GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,INFORMATION TECHNOLOGY,GEN,Gujarat Board,SFI,101793.00,111213.00
679,GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,INFORMATION TECHNOLOGY - TFWS,TFW,Gujarat Board,SFI,101157.00,101157.00
680,GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,107296.00,111373.00
681,GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,MECHANICAL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,110880.00,110880.00
682,"HANSABA COLLEGE OF ENGIEERING AND TECHNOLOGY, SIDDHPUR",CIVIL ENGINEERING,GEN,Gujarat Board,SFI,106379.00,107434.00
683,"HANSABA COLLEGE OF ENGIEERING AND TECHNOLOGY, SIDDHPUR",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,103653.00,104831.00
684,"HANSABA COLLEGE OF ENGIEERING AND TECHNOLOGY, SIDDHPUR",COMPUTER ENGINEERING - TFWS,TFW,Gujarat Board,SFI,101838.00,101838.00
685,"HANSABA COLLEGE OF ENGIEERING AND TECHNOLOGY, SIDDHPUR",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE),GEN,Gujarat Board,SFI,107533.00,107533.00
686,"HANSABA COLLEGE OF ENGIEERING AND TECHNOLOGY, SIDDHPUR",ELECTRICAL ENGINEERING,GEN,Gujarat Board,SFI,111131.00,111188.00
